sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
"Em 16 de março de 2011, o cargueiro MS Oliva encalhou em a Ilha Nightingale, derramando toneladas de óleo combustível pesado em o oceano, deixando uma mancha de óleo ameaçando a população de a ilha de pinguins rockhopper.",respostas_gpt5.5_mini,o cargueiro MS Oliva,encalhou em,16 de março de 2011,3
"Em 16 de março de 2011, o cargueiro MS Oliva encalhou em a Ilha Nightingale, derramando toneladas de óleo combustível pesado em o oceano, deixando uma mancha de óleo ameaçando a população de a ilha de pinguins rockhopper.",respostas_gpt5.5_mini,o cargueiro MS Oliva,derramando,toneladas de óleo combustível pesado em o oceano,3
"A Ilha Nightingale não tem água fresca, então os pingüins foram transportados para Tristão de a Cunha para limpeza.",Claude_Sonnet5,os pingüins,foram transportados para,Tristão de a Cunha,3
"A Ilha Nightingale não tem água fresca, então os pingüins foram transportados para Tristão de a Cunha para limpeza.",Grok4.0Fast,os pingüins,foram transportados para,Tristão de a Cunha,3
"A Ilha Nightingale não tem água fresca, então os pingüins foram transportados para Tristão de a Cunha para limpeza.",respostas_gpt5.5_mini,os pingüins,foram transportados para,Tristão de a Cunha,3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",Claude_Sonnet5,Jonathan Lambert,chegou em,Dezembro de 1810,3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",Grok4.0Fast,Jonathan Lambert,chegou em,Dezembro de 1810,3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",respostas_gpt5.5_mini,Jonathan Lambert,chegou em,Dezembro de 1810,3
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",Claude_Sonnet5,o Kansas,foi,uma de as 131 faculdades e universidades nacionais,3
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",Grok4.0Fast,o Kansas,foi,uma de as 131 faculdades e universidades nacionais,3
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",respostas_gpt5.5_mini,o Kansas,foi,uma de as 131 faculdades e universidades nacionais,3
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",Claude_Sonnet5,A Escola de Negócios de a Universidade de o Kansas,é localizada em,o campus principal de a Universidade de o Kansas,3
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",Grok4.0Fast,A Escola de Negócios de a Universidade de o Kansas,localizada em,o campus principal de a Universidade de o Kansas,3
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",respostas_gpt5.5_mini,A Escola de Negócios de a Universidade de o Kansas,é localizada em,"o campus principal de a Universidade de o Kansas em Lawrence, Kansas",3
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",Claude_Sonnet5,A Escola de Engenharia KU,é localizada em,o campus principal,3
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",Grok4.0Fast,A Escola de Engenharia KU,localizada em,o campus principal,3
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",respostas_gpt5.5_mini,A Escola de Engenharia KU,é localizada em,o campus principal,3
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Claude_Sonnet5,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,3
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Grok4.0Fast,Algumas formas de corrupção,são diferenciadas de,suborno e outros tipos de óbvios ganhos pessoais,3
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,respostas_gpt5.5_mini,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Claude_Sonnet5,Menander Protector,menciona,um Daurentius (577-579),3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Grok4.0Fast,Menander Protector,menciona,um Daurentius,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",respostas_gpt5.5_mini,Menander Protector,menciona,um Daurentius (577-579),3
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,Claude_Sonnet5,Os gorais de o sul de a Polônia e de o norte de a Eslováquia,são parcialmente descendentes de,os vlachs de língua românica,3
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,Grok4.0Fast,Os gorais de o sul de a Polônia e de o norte de a Eslováquia,são parcialmente descendentes de,os vlachs de língua românica,3
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,respostas_gpt5.5_mini,Os gorais de o sul de a Polônia e de o norte de a Eslováquia,são parcialmente descendentes de,os vlachs de língua românica,3
"Em 28 de setembro de 1944, a Agência Telegráfica de a União Soviética (TASS) informou que Tito assinou um acordo com a União Soviética que permitia a entrada temporária de tropas soviéticas em o território iugoslavo, o que permitia a o Exército Vermelho auxiliar em as operações em as áreas nordeste de o país.",Claude_Sonnet5,a Agência Telegráfica de a União Soviética (TASS),informou,que Tito assinou um acordo com a União Soviética,3
"Em 28 de setembro de 1944, a Agência Telegráfica de a União Soviética (TASS) informou que Tito assinou um acordo com a União Soviética que permitia a entrada temporária de tropas soviéticas em o território iugoslavo, o que permitia a o Exército Vermelho auxiliar em as operações em as áreas nordeste de o país.",Grok4.0Fast,a Agência Telegráfica de a União Soviética (TASS),informou,que Tito assinou um acordo com a União Soviética,3
"Em 28 de setembro de 1944, a Agência Telegráfica de a União Soviética (TASS) informou que Tito assinou um acordo com a União Soviética que permitia a entrada temporária de tropas soviéticas em o território iugoslavo, o que permitia a o Exército Vermelho auxiliar em as operações em as áreas nordeste de o país.",respostas_gpt5.5_mini,a Agência Telegráfica de a União Soviética (TASS),informou,que Tito assinou um acordo com a União Soviética,3
"Em 1936, quando Tito ficou em o Hotel Lux, em Moscou, conheceu a camarada austríaca Lucia Bauer.",Claude_Sonnet5,Tito,conheceu,a camarada austríaca Lucia Bauer,3
"Em 1936, quando Tito ficou em o Hotel Lux, em Moscou, conheceu a camarada austríaca Lucia Bauer.",Grok4.0Fast,Tito,conheceu,a camarada austríaca Lucia Bauer,3
"Em 1936, quando Tito ficou em o Hotel Lux, em Moscou, conheceu a camarada austríaca Lucia Bauer.",respostas_gpt5.5_mini,Tito,conheceu,a camarada austríaca Lucia Bauer,3
"Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.",Claude_Sonnet5,Byron,escreveu,O Prisioneiro de Chillon,3
"Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.",Claude_Sonnet5,Mary Shelley,concebeu,a idéia de o romance Frankenstein,3
"Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.",Grok4.0Fast,Byron,escreveu,O Prisioneiro de Chillon,3
"Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.",Grok4.0Fast,Mary Shelley,concebeu,a idéia de o romance Frankenstein,3
"Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.",respostas_gpt5.5_mini,Byron,escreveu,O Prisioneiro de Chillon,3
"Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.",respostas_gpt5.5_mini,Mary Shelley,concebeu,a idéia de o romance Frankenstein,3
